date,hour,open,high,low,close,volume,ohlc4,SMA48,average_true_range,EMA9,EMA48,10x short,25x short,50x short,100x short,10x long,25x long,50x long,100x long
2021-06-21 20:00:00,20.0,32561.0,32799.0,32352.0,32578.0,12118573.1371,32572.5,34357.6875,861.2857142857143,32670.479848543415,34136.566408317354,36099.97773319714,33855.41953216934,33167.99984623697,32837.98675065534,29836.054656204033,31565.681013085425,32187.664875412233,32504.67318231042
2021-06-21 21:00:00,21.0,32578.0,32578.0,31312.0,31521.0,32963794.7003,31997.25,34274.380208333336,914.0714285714286,32535.833878834736,34049.247371243175,35951.19765617098,33715.89002988055,33031.303430289074,32702.650429002882,29713.0903003057,31435.588288729214,32055.00874762043,32370.71055730505
2021-06-21 22:00:00,22.0,31521.0,32236.0,31248.0,31264.0,35491963.7759,31567.25,34187.947916666664,937.7142857142857,32342.11710306779,33947.94135609039,35737.14597024065,33515.147257065066,32834.6366528607,32507.940435592784,29536.180002801637,31248.422321804628,31864.154781347577,32177.976917780128
2021-06-21 23:00:00,23.0,31259.0,32052.0,31259.0,31609.0,17598568.403,31544.75,34104.026041666664,886.2142857142857,32182.643682454236,33849.85191298466,35560.93224580578,33349.889826377446,32672.734702999227,32347.64936862754,29390.542175757295,31094.341722178007,31707.038110792353,32019.31284420853
2021-06-22 00:00:00,0.0,31608.0,31882.0,31153.0,31798.0,31892271.1286,31610.25,34024.625,845.5,32068.164945963388,33758.43959000569,35434.43640437943,33231.25901136103,32556.512635495827,32232.58368090132,29285.99538444145,30983.73424730762,31594.251178289054,31905.41510125497
2021-06-22 01:00:00,1.0,31798.0,33027.0,31793.0,32616.0,21275762.9142,32308.5,33957.026041666664,828.6428571428571,32116.231956770713,33699.25838225035,35487.54912350355,33281.069385254625,32605.311631239303,32280.89713914717,29329.892197964124,31030.1758036432,31641.60783918297,31953.238166125328
2021-06-22 02:00:00,2.0,32617.0,32937.0,32372.0,32917.0,11966662.6887,32710.75,33897.791666666664,819.5714285714286,32235.135565416575,33658.91110134217,35618.93432642715,33404.285560017175,32726.02595473764,32400.4103860728,29438.479968416963,31145.0585173107,31758.754251641945,32071.538324468525
2021-06-22 03:00:00,3.0,32918.0,33263.0,32648.0,33017.0,11837076.7066,32961.5,33842.755208333336,775.6428571428571,32380.40845233326,33630.44534210371,35779.45685340691,33554.82741174431,32873.511119120056,32546.428110878653,29571.149271537226,31285.41879452489,31901.880248604197,32216.07393378215
2021-06-22 04:00:00,4.0,33017.0,33104.0,32717.0,32908.0,9861641.7156,32936.5,33785.697916666664,755.5,32491.62676186661,33602.121042426006,35902.35001311228,33670.07954597576,32986.42310849402,32658.216654904252,29672.718503987773,31392.876098421842,32011.45493779961,32326.727796842315
2021-06-22 05:00:00,5.0,32908.0,33022.0,32474.0,32575.0,10022035.5975,32744.75,33722.109375,741.7857142857143,32542.25140949329,33567.12630600045,35958.28885026882,33722.540320718435,33037.818689840904,32709.10086339241,29718.951058897983,31441.78880144279,32061.331437924422,32377.095518213515
2021-06-22 06:00:00,6.0,32575.0,32864.0,32492.0,32853.0,6858945.3239,32696.0,33661.083333333336,700.5714285714286,32573.001127594634,33531.57013024533,35992.266439331084,33754.40531356957,33069.03667776105,32740.00824033574,29747.03299323711,31471.498674004477,32091.626726694223,32407.689177748547
2021-06-22 07:00:00,7.0,32860.0,32888.0,32552.0,32648.0,9309907.8505,32737.0,33602.604166666664,684.2857142857143,32605.80090207571,33499.13869635777,36028.509284061554,33788.394717176896,33102.33594119361,32772.976184633684,29776.9871251833,31503.189277367834,32123.941775444047,32440.32248937737
2021-06-22 08:00:00,8.0,32648.0,32667.0,31536.0,31722.0,24040033.0788,32143.25,33533.171875,714.0714285714286,32513.29072166057,33443.79630058806,35926.28809023267,33692.52924524411,33008.41697630515,32679.991689368966,29692.502942155777,31413.807460541615,32032.798740552287,32348.281809400498
2021-06-22 09:00:00,9.0,31722.0,31793.0,31245.0,31572.0,18234239.8572,31583.0,33459.104166666664,711.3571428571429,32327.23257732846,33367.8454311763,35720.69898047343,33499.72287806058,32819.52545921671,32492.979594451674,29522.586828610467,31234.04113751542,31849.49022396893,32163.16793282265
2021-06-22 10:00:00,10.0,31572.0,32204.0,31075.0,31800.0,23489500.2602,31662.75,33401.177083333336,760.0714285714286,32194.33606186277,33298.24969929155,35573.8520020583,33362.00628172308,32684.605138946976,32359.401696780693,29401.22014781988,31105.63870711379,31718.557696416523,32030.94588336681
2021-06-22 11:00:00,11.0,31800.0,31896.0,31196.0,31233.0,15938210.5668,31531.25,33349.822916666664,719.6428571428571,32061.71884949022,33226.12726258577,35427.31364584554,33224.579118642716,32549.968375116976,32226.10453423556,29280.10853834723,30977.50613477316,31587.90034432534,31899.001719506876
2021-06-22 12:00:00,12.0,31234.0,31300.0,29327.0,29883.0,92635305.2483,30436.0,33280.119791666664,790.0,31736.575079592178,33112.244517174106,35068.0387619803,32887.642569525575,32219.87317725094,31899.293698965692,28983.17358866866,30663.35756482336,31267.56165477062,31575.50809386087
2021-06-22 13:00:00,13.0,29883.0,30160.0,28819.0,29245.0,62006694.8794,29526.75,33187.515625,829.1428571428571,31294.610063673746,32965.897802187406,34579.67962836878,32429.64773437694,31771.177729618015,31455.062656009955,28579.55256956507,30236.338225771735,30832.12814155049,31135.78610425306
2021-06-22 14:00:00,14.0,29262.0,30872.0,29035.0,30558.0,51428841.5489,29931.75,33101.229166666664,908.2857142857143,31022.038050939,32842.05503475118,34278.4950839105,32147.18969009223,31494.45487404975,31181.09312191442,28330.628357021924,29972.983624095654,30563.584286639412,30864.59742769671
2021-06-22 15:00:00,15.0,30558.0,32000.0,30323.0,31708.0,78585719.9808,31147.25,33032.8125,939.9285714285714,31047.080440751204,32772.87931904705,34306.16623287426,32173.140353110055,31519.878620051983,31206.263908161523,28353.498119407497,29997.179169807925,30588.256591873105,30889.512724329124
2021-06-22 16:00:00,16.0,31708.0,32845.0,31623.0,32530.0,49691104.6235,32176.5,32984.640625,986.8571428571429,31272.964352600964,32748.537306024722,34555.761715581175,32407.216945700482,31749.202388427377,31433.305963830604,28559.78479689586,30215.424495266634,30810.802317833462,31114.250247801574
2021-06-22 17:00:00,17.0,32530.0,32952.0,32000.0,32768.0,27436798.798,32562.5,32942.489583333336,1010.9285714285714,31530.871482080773,32740.94394659514,34840.741969150025,32674.47821977282,32011.037037645452,31692.535425412418,28795.316421991578,30464.610127614273,31064.898011902238,31370.84846717247
2021-06-22 18:00:00,18.0,32768.0,33300.0,32312.0,32998.0,17664894.4406,32844.5,32903.208333333336,1053.857142857143,31793.59718566462,32745.170724285133,35131.046613994054,32946.73283488562,32277.763640268648,31956.608166717066,29035.24857138322,30718.451387115576,31323.741069620315,31632.24080579667
2021-06-22 19:00:00,19.0,32998.0,33064.0,32269.0,32416.0,13730264.4149,32686.75,32850.15625,1071.5,31972.227748531695,32742.786204926553,35328.428451416235,33131.84222645772,32459.11446551441,32136.154597742403,29198.3815055084,30891.041302929174,31499.731771952407,31809.964796790497
2021-06-22 20:00:00,20.0,32416.0,32987.0,32322.0,32893.0,10577620.7923,32654.5,32786.479166666664,1092.4285714285713,32108.682198825358,32739.18268635812,35479.206849530776,33273.245801891564,32597.646902360768,32273.308672356063,29322.997441849642,31022.881351522086,31634.16965401513,31945.72672412151
2021-06-22 21:00:00,21.0,32893.0,32947.0,32143.0,32476.0,8994456.2521,32614.75,32722.364583333332,1125.857142857143,32209.895759060288,32734.103801200643,35591.045037635675,33378.13032026973,32700.40178584801,32375.041171094657,29415.429916950034,31120.672230976124,31733.88744735004,32046.42661320505
2021-06-22 22:00:00,22.0,32476.0,32723.0,32280.0,32600.0,10807614.2906,32519.75,32658.28125,1076.7142857142858,32271.866607248234,32725.354666457755,35659.52111298147,33442.34881580128,32763.316352536276,32437.329753973045,29472.02429885684,31180.547446616652,31794.942470195303,32108.0829517871
2021-06-22 23:00:00,23.0,32600.0,32798.0,32176.0,32531.0,10742433.166,32526.25,32594.104166666668,1082.0,32322.743285798588,32717.227945377846,35715.7384373465,33495.070762485586,32814.96780284121,32488.46728558871,29518.487018994147,31229.703657776416,31845.067276648857,32158.701424994328
2021-06-23 00:00:00,0.0,32531.0,33849.0,31724.0,33675.0,56807547.8716,32944.75,32539.901041666668,1153.142857142857,32447.14462863887,32726.514559852218,35853.19848468383,33623.98407112836,32941.263582374486,32613.506454492595,29632.09555126838,31349.898191921617,31967.63017599889,32282.471415860997
2021-06-23 01:00:00,1.0,33675.0,34435.0,33574.0,34032.0,33132084.2601,33929.0,32508.828125,1164.642857142857,32743.515702911096,32775.5955982256,36180.68033470839,33931.10435534828,33242.14792173715,32911.39707181277,29902.754066585476,31636.247055952746,32259.62138217842,32577.338370817535
2021-06-23 02:00:00,2.0,34032.0,34204.0,33750.0,33830.0,24787620.2744,33954.0,32483.020833333332,1056.142857142857,32985.61256232888,32823.69373707353,36448.19067660649,34181.98192987449,33487.931535359276,33154.73520148799,30123.847088884824,31870.157065052063,32498.14045549644,32818.2065591735
2021-06-23 03:00:00,3.0,33830.0,34082.0,33701.0,33985.0,11440395.1241,33899.5,32462.640625,987.5714285714286,33168.390049863105,32867.604196784814,36650.15475122995,34371.38865270788,33673.492436409244,33338.44981914257,30290.767168824757,32046.753671365317,32678.21679789468,33000.05642868647
2021-06-23 04:00:00,4.0,33985.0,34288.0,33713.0,33811.0,11597251.7362,33949.25,32455.385416666668,897.4285714285714,33324.56203989049,32911.75300507931,36822.720486066835,34533.22491180361,33832.042680091865,33495.4225285462,30433.389990767573,32197.644482985976,32832.08082747831,33155.435826834415
2021-06-23 05:00:00,5.0,33811.0,34386.0,33600.0,34337.0,17144144.2695,34033.5,32451.177083333332,833.7857142857143,33466.349631912395,32957.53859670872,36979.39185846673,34680.155058976576,33975.98947402274,33637.9370887794,30562.876376175704,32334.637325519223,32971.773036366896,33296.50382954954
2021-06-23 06:00:00,6.0,34337.0,34406.0,33795.0,33897.0,17404725.904,34108.75,32463.666666666668,790.1428571428571,33594.82970552992,33004.526817251215,37121.358790640785,34813.29503163722,34106.426096984695,33767.075900781376,30680.20977673965,32458.77266234775,33098.35438968465,33424.33185113775
2021-06-23 07:00:00,7.0,33897.0,34198.0,33828.0,33996.0,7084761.5544,33979.75,32486.244791666668,748.5714285714286,33671.81376442393,33044.33184511851,37206.42404908722,34893.071258470394,34184.582501953235,33844.454669556515,30750.514853355195,32533.15339557868,33174.20075312703,33500.92520655213
2021-06-23 08:00:00,8.0,33996.0,34293.0,33731.0,33754.0,15985863.5121,33943.5,32505.28125,718.1428571428571,33726.15101153914,33081.03258613408,37266.4652061206,34949.37928656906,34239.747219836696,33899.070512638966,30800.137910081412,32585.653151245548,33227.73498673807,33554.98668551706
2021-06-23 09:00:00,9.0,33749.0,34132.0,33675.0,33945.0,12575973.2841,33875.25,32524.958333333332,694.0,33755.970809231316,33113.44962343473,37299.41525881913,34980.28063132779,34270.02112612317,33929.04320131885,30827.370602037732,32614.46454998195,33257.11409776485,33584.65514410231
2021-06-23 10:00:00,10.0,33946.0,34309.0,33866.0,34237.0,17304177.4608,34089.5,32554.203125,678.1428571428571,33822.67664738505,33153.28841431494,37373.1233672763,35049.40585221249,34337.742789223405,33996.091051232244,30888.289175694114,32678.91463515464,33322.83413535473,33651.0224419991
2021-06-23 11:00:00,11.0,34237.0,34509.0,33839.0,33929.0,22117278.7551,34128.5,32593.854166666668,668.5714285714286,33883.84131790804,33193.0929688327,37440.70863857241,35112.78893047465,34399.83890142948,34057.56932304072,30944.147322290446,32738.010935176848,33383.09489449068,33711.876694366074
2021-06-23 12:00:00,12.0,33929.0,34216.0,33865.0,34210.0,8579301.9773,34055.0,32627.375,662.0,33918.073054326436,33228.272847655855,37478.53376168667,35148.26223246263,34434.59193332633,34091.97657117942,30975.409182033276,32771.0850766439,33416.82074317876,33745.9347005509
2021-06-23 13:00:00,13.0,34211.0,34851.0,33902.0,34011.0,37383132.3821,34243.75,32660.838541666668,685.3571428571429,33983.208443461146,33269.72089469031,37550.50656736038,35215.76004503745,34500.719231940246,34157.4459201244,31034.893555672283,32834.01781976922,33480.993540355805,33810.7395196488
2021-06-23 14:00:00,14.0,34011.0,34214.0,33794.0,34075.0,20234250.7037,34023.5,32683.166666666668,563.5714285714286,33991.26675476892,33300.48738878458,37559.41077875018,35224.11062670354,34508.900258648646,34165.54554771433,31042.252744081205,32841.80362779606,33488.932763319135,33818.75693404475
2021-06-23 15:00:00,15.0,34075.0,34103.0,33421.0,33504.0,28143787.6984,33775.75,32704.578125,550.7857142857143,33948.16340381514,33319.88586271174,37511.78276664655,35179.44394177735,34465.14051148745,34122.221198819214,31002.888953255835,32800.15787808226,33446.46640769964,33775.872337849345
2021-06-23 16:00:00,16.0,33499.0,33971.0,33249.0,33701.0,22318912.0833,33605.0,32728.25,569.9285714285714,33879.530723052114,33331.52317443779,37435.945550333825,35108.32199280012,34395.462662997066,34053.236627058825,30940.210705983664,32733.846109229096,33378.848003007006,33707.5879763043
2021-06-23 17:00:00,17.0,33701.0,33808.0,33509.0,33601.0,19442440.1464,33654.75,32756.213541666668,564.0714285714286,33834.574578441694,33344.71610609339,37386.27025242175,35061.73531444735,34349.82190704741,34008.049984930476,30899.154866156798,32690.41022071661,33334.55623491792,33662.85998960583
2021-06-23 18:00:00,18.0,33601.0,33606.0,32929.0,33296.0,24715656.2713,33358.0,32773.067708333336,571.3571428571429,33739.25966275336,33345.258305844676,37280.94990359486,34962.96338109156,34253.05549518108,33912.24637405536,30812.109281053294,32598.318514737544,33240.64991404272,33568.02880872903
2021-06-23 19:00:00,19.0,33296.0,33563.0,32857.0,32880.0,16863351.4895,33149.0,32784.052083333336,565.6428571428571,33621.20773020269,33337.24776274897,37150.50577922949,34840.629772230765,34133.20581746466,33793.58916990777,30704.29929698876,32484.258676524336,33124.3425913327,33450.57600412106
2021-06-23 20:00:00,20.0,32880.0,33298.0,32753.0,33055.0,18420438.5341,32996.5,32792.885416666664,560.9285714285714,33496.26618416215,33323.33969080003,37012.44882227862,34711.156667525545,34006.36160828645,33668.007028093336,30590.19742845859,32363.542206919956,33001.24747208094,33326.26855165121
2021-06-23 21:00:00,21.0,33055.0,33757.0,32995.0,33344.0,12011040.8485,33287.75,32819.770833333336,588.9285714285714,33454.56294732972,33321.88705035921,36966.3678976019,34667.94087806189,33964.023296781445,33626.08997193403,30552.112280666413,32323.249224473166,32960.16053924111,33284.776963827375
2021-06-23 22:00:00,22.0,33344.0,33593.0,33149.0,33476.0,12279136.4636,33390.5,32857.755208333336,580.5,33441.75035786378,33324.687578915975,36952.210340180965,34654.663583278525,33951.01559173987,33613.21169022299,30540.411285720347,32310.869910979494,32947.53729838796,33272.02939981422
2021-06-23 23:00:00,23.0,33476.0,33739.0,33264.0,33686.0,11885182.3004,33541.25,32899.348958333336,581.7857142857143,33461.65028629103,33333.5268614092,36974.1992113713,34675.285270767905,33971.218564762465,33633.21364884321,30558.58473633884,32330.096894967177,32967.143139202984,33291.828333679834
2021-06-24 00:00:00,0.0,33686.0,33885.0,33156.0,33193.0,13829868.7039,33480.0,32938.302083333336,602.2142857142857,33465.32022903282,33339.50535686188,36978.25439672135,34679.08832024126,33974.94439495717,33636.90240798263,30561.936282221755,32333.642733365043,32970.758846337754,33295.47965101502
2021-06-24 01:00:00,1.0,33193.0,33343.0,32541.0,32644.0,19641329.5609,32930.25,32951.255208333336,611.6428571428571,33358.30618322626,33322.801056581804,36860.00683229421,34568.19293598576,33866.30069363072,33529.339683632665,30464.206560023984,32230.247520025376,32865.326288892866,33189.00871453093
2021-06-24 02:00:00,2.0,32644.0,32862.0,32346.0,32499.0,16855016.6792,32587.75,32948.692708333336,623.4285714285714,33204.19494658101,33292.79897263969,36689.71817301769,34408.492172622806,33709.84258536143,33374.43829343134,30323.46570464019,32081.347774474405,32713.49255820789,33035.67961119059
2021-06-24 03:00:00,3.0,32499.0,32841.0,32383.0,32586.0,12189999.549,32577.25,32940.6875,588.3571428571429,33078.805957264805,33263.59289212379,36551.16680360751,34278.55539612933,33582.544119050566,33248.40641422626,30208.955212113975,31960.198992526384,32589.956608142667,32910.926986274215
2021-06-24 04:00:00,4.0,32586.0,32781.0,32311.0,32548.0,13792726.5662,32556.5,32932.770833333336,591.9285714285714,32974.344765811846,33234.731957751384,36435.74007272027,34170.30545679984,33476.49214803233,33143.40963313237,30113.55686375511,31859.27030513222,32487.039178139752,32806.9959480968
2021-06-24 05:00:00,5.0,32548.0,33016.0,32478.0,32986.0,12221981.7824,32757.0,32933.026041666664,581.6428571428571,32930.87581264948,33215.232694169696,36387.70808027567,34125.25990948133,33432.36123111622,33099.71780752625,30073.859189634233,31817.271316569546,32444.21262329998,32763.74760516857
2021-06-24 06:00:00,6.0,32986.0,33234.0,32732.0,33001.0,11933931.9132,32988.25,32939.114583333336,565.9285714285714,32942.35065011959,33205.96809440767,36400.38745869567,34137.15093276641,33444.01081230415,33111.25147836783,30084.3384932599,31828.35811605757,32455.517881891217,32775.16420644027
2021-06-24 07:00:00,7.0,33001.0,33261.0,32778.0,32844.0,8538818.9877,32971.0,32943.989583333336,579.0714285714286,32948.08052009567,33196.37755994205,36406.71880673554,34143.08862186079,33449.827939183415,33117.01072632591,30089.57125122892,31833.894222314655,32461.163073985877,32780.86499662802
2021-06-24 08:00:00,8.0,32844.0,33398.0,32815.0,33386.0,10680098.7988,33110.75,32964.145833333336,572.3571428571429,32980.61441607653,33192.88255749543,36442.66786306799,34176.80250370625,33482.8572752046,33149.71142892103,30119.282571759395,31865.327938238195,32493.216173474415,32813.23377912243
2021-06-24 09:00:00,9.0,33387.0,33600.0,33204.0,33274.0,10923737.0737,33366.25,33001.296875,550.2142857142857,33057.741532861226,33199.95877963847,36527.89119653174,34256.726977058264,33561.15891661038,33227.23398906809,30189.718294850438,31939.84689165336,32569.203480651457,32889.96946639125
2021-06-24 10:00:00,10.0,33277.0,33396.0,33148.0,33230.0,7039300.7654,33262.75,33034.630208333336,529.0,33098.743226288985,33202.521686592,36573.19693512595,34299.21577853781,33602.78500130861,33268.44590489476,30227.162763734235,31979.462054385494,32609.599237723138,32930.76307122868
2021-06-24 11:00:00,11.0,33230.0,33916.0,33225.0,33850.0,16042955.5844,33555.25,33076.796875,523.9285714285714,33190.044581031194,33216.91876060865,36674.082409979215,34393.82858137948,33695.47673201137,33360.2153766393,30310.542996375523,32067.675923701638,32699.55131136078,33021.60106047021
2021-06-24 12:00:00,12.0,33858.0,34250.0,33820.0,34060.0,19467687.3936,33997.0,33150.984375,522.9285714285714,33351.43566482496,33248.75881119605,36852.415099254096,34561.07322779788,33859.32554804564,33522.43393895803,30457.9321139954,32223.60933799513,32858.557305246264,33182.17306484771
2021-06-24 13:00:00,13.0,34060.0,34141.0,33752.0,34072.0,10389582.4242,34006.25,33244.307291666664,516.7857142857143,33482.39853185997,33279.676818902335,36997.12544956903,34696.78604337821,33992.2827734619,33654.06827406607,30577.532905808195,32350.143509043453,32987.584760453174,33312.47127937428
2021-06-24 14:00:00,14.0,34072.0,34167.0,33843.0,34050.0,10526148.3668,34033.0,33329.75,487.85714285714283,33592.51882548798,33310.42470384509,37118.80533203092,34810.90033729325,34104.08002587612,33764.75317247891,30678.099384007295,32456.539928007714,33096.07766057929,33422.032699093616
2021-06-24 15:00:00,15.0,34049.0,34591.0,33866.0,33893.0,29419619.1607,34099.75,33391.260416666664,482.35714285714283,33693.96506039039,33342.64206287182,37230.90061921589,34916.02596931646,34207.07112729989,33866.71953884611,30770.74434738848,32554.555613903754,33196.02469003979,33522.964081992344
2021-06-24 16:00:00,16.0,33893.0,34538.0,33778.0,34526.0,23726357.3109,34183.75,33433.078125,499.7857142857143,33791.922048312306,33376.97299908113,37339.14038487548,35017.5358013599,34306.51984600234,33965.178768291975,30860.20278384686,32649.200046678554,33292.53403774611,33620.42392626419
2021-06-24 17:00:00,17.0,34528.0,35100.0,34526.0,34990.0,37439998.9652,34786.0,33479.401041666664,508.07142857142856,33990.73763864985,33434.48430524109,37558.826120055084,35223.56231984441,34508.36308492371,34165.01371873024,31041.769533013565,32841.29240449261,33488.4114666501,33818.23050325446
2021-06-24 18:00:00,18.0,34990.0,35303.0,34840.0,34890.0,22419949.6459,35005.75,33524.427083333336,507.57142857142856,34193.74011091988,33498.61759890472,37783.13824411036,35433.92757608278,34714.456965400896,34369.057017930536,31227.159918648296,33037.43005885979,33688.41390238412,34020.202713241226
2021-06-24 19:00:00,19.0,34890.0,34920.0,34686.0,34863.0,7675271.0445,34839.75,33569.28125,485.85714285714283,34322.94208873591,33553.357696908606,37925.90286048166,35567.81563599576,34845.6264860263,34498.9214354521,31345.152592452883,33162.262887667544,33815.706491365425,34148.74897527617
2021-06-24 20:00:00,20.0,34863.0,34986.0,34705.0,34857.0,9104463.9356,34852.75,33615.078125,470.07142857142856,34428.90367098873,33606.39411744295,38042.9874817555,35677.62038444428,34953.20169643526,34605.42630009527,31441.921160720307,33264.64122800843,33920.10213890515,34254.1727895873
2021-06-24 21:00:00,21.0,34855.0,34901.0,34639.0,34770.0,9393298.4482,34791.25,33660.421875,454.2857142857143,34501.372936790984,33654.75558203711,38123.06401855357,35752.71806921346,35026.77455511775,34678.26712769488,31508.103138621904,33334.65984231013,33991.500430335946,34326.274265035
2021-06-24 22:00:00,22.0,34770.0,34827.0,34515.0,34761.0,17476574.5317,34718.25,33706.223958333336,434.92857142857144,34544.74834943279,33698.16351746417,38170.992651306944,35797.66668335004,35070.81050703837,34721.864933182864,31547.715387609853,33376.568453558255,34034.23482702738,34369.42954217222
2021-06-24 23:00:00,23.0,34761.0,34844.0,34539.0,34661.0,17086991.7086,34701.25,33751.536458333336,428.42857142857144,34576.048679546235,33739.1058228738,38205.5786514323,35830.10225859714,35102.58749192511,34753.32574521628,31576.300163969165,33406.81031840216,34065.072590685944,34400.571019296294
2021-06-25 00:00:00,0.0,34661.0,35100.0,34583.0,34583.0,19237339.0494,34731.75,33788.765625,447.64285714285717,34607.18894363699,33779.62191173609,38239.98778302429,35862.371962318124,35134.201973235526,34784.62567054228,31604.73876131232,33436.89753008405,34095.75265382955,34431.55324275224
2021-06-25 01:00:00,1.0,34582.0,34830.0,34255.0,34826.0,23460353.475,34623.25,33803.229166666664,439.35714285714283,34610.401154909596,33814.05571125706,38243.53718774541,35865.70067866279,35137.46310143106,34787.854351348295,31607.672287588677,33440.001115854684,34098.9173939996,34434.74915166123
2021-06-25 02:00:00,2.0,34826.0,35517.0,34818.0,35162.0,49659662.3747,35080.75,33826.703125,458.57142857142856,34704.47092392768,33865.757518960854,38347.48168389798,35963.18230458827,35232.96540500272,34882.40643148221,31693.58075244537,33530.88978157264,34191.596969386876,34528.341505138844
2021-06-25 03:00:00,3.0,35163.0,35210.0,34824.0,35067.0,21373619.3435,35066.0,33851.005208333336,458.35714285714283,34776.776739142144,33914.747007982856,38427.37761231176,36038.11061051,35306.37232400218,34955.08297045608,31759.613460403783,33600.75047260111,34262.83422575581,34600.2803595304
2021-06-25 04:00:00,4.0,35066.0,35096.0,34637.0,34775.0,19992644.3214,34893.5,33870.677083333336,468.0,34800.12139131372,33954.69610969784,38453.17280808146,36062.30195991059,35330.072478491085,34978.547314483556,31780.932777455455,33623.30569209055,34285.8338830677,34623.50653474758
2021-06-25 05:00:00,5.0,34775.0,34888.0,34323.0,34480.0,21191802.9281,34616.5,33882.822916666664,456.57142857142856,34763.397113050974,33981.708513383644,38412.593495083944,36024.245713006196,35292.788947259876,34941.63474483015,31747.394623790846,33587.8232976338,34249.65232812904,34586.96863667199
2021-06-25 06:00:00,6.0,34480.0,34566.0,34107.0,34429.0,19173743.4153,34395.5,33888.796875,435.07142857142856,34689.81769044078,33998.597961816966,38331.290265680414,35947.997606674384,35218.0890258282,34867.6780684668,31680.198804055508,33516.73206805872,34177.16028614855,34513.762638597436
2021-06-25 07:00:00,7.0,34429.0,34429.0,33957.0,34303.0,39307028.7234,34279.5,33895.041666666664,427.7857142857143,34607.75415235262,34010.06335113056,38240.61232304157,35862.95767083173,35134.775789190484,34785.19377717559,31605.254933655367,33437.44362546147,34096.30950970702,34432.115582964776
2021-06-25 08:00:00,8.0,34303.0,34394.0,33902.0,34291.0,23383130.7907,34222.5,33900.854166666664,429.85714285714283,34530.7033218821,34018.73423475788,38155.47328384763,35783.112250655024,35056.551595819394,34707.74789447513,31534.88887843115,33362.99837863005,34020.3973614602,34355.455794847774
2021-06-25 09:00:00,9.0,34291.0,34475.0,33713.0,33738.0,17472920.9546,34054.25,33904.583333333336,467.57142857142856,34435.41265750568,34020.18385782899,38050.17973205047,35684.36544819242,34959.809804574295,34611.96865925237,31447.86544064446,33270.93010387022,33926.51493350313,34260.64874220454
2021-06-25 10:00:00,10.0,33738.0,33935.0,33500.0,33750.0,19380666.723,33730.75,33897.109375,478.57142857142856,34294.48012600454,34008.37023097883,37894.45317790557,35538.32137409797,34816.73109239039,34470.31354357531,31319.15993242424,33134.76340676767,33787.66514877295,34120.43146047385
2021-06-25 11:00:00,11.0,33748.0,33860.0,33235.0,33284.0,26726548.4992,33531.75,33884.677083333336,504.5,34141.934100803635,33988.9163440001,37725.89403403716,35380.24259150636,34661.86203127273,34316.9853899138,31179.848493884598,32987.37594280545,33637.37349832871,33968.65962493905
2021-06-25 12:00:00,12.0,33286.0,33558.0,32811.0,33078.0,27716215.5434,33183.25,33866.515625,535.5714285714286,33950.19728064291,33956.03200342866,37514.03014435681,35181.55158615846,34467.2053610588,34124.26550366666,31004.746375016362,32802.122976466584,33448.47022723439,33777.89589250438
2021-06-25 13:00:00,13.0,33078.0,33178.0,32616.0,32969.0,28315083.719,32960.25,33839.776041666664,553.9285714285714,33752.207824514335,33915.38784002341,37295.25726465672,34976.38116529983,34266.20083707039,33925.260923162794,30823.934086314464,32610.82881595588,33253.40672365944,33580.911256991305
2021-06-25 14:00:00,14.0,32969.0,33443.0,32521.0,32781.0,35408936.1553,32928.5,33816.963541666664,582.8571428571429,33587.466259611465,33875.10670369592,37113.22238631101,34805.66451773209,34098.950517372046,33759.674701269454,30673.48516859495,32451.658221846825,33091.099763164006,33417.00577560459
2021-06-25 15:00:00,15.0,32781.0,32935.0,32339.0,32592.0,37841610.6069,32661.75,33793.755208333336,584.3571428571429,33402.32300768917,33825.581940279764,36908.64420739135,34613.80622558463,33910.987825065145,33573.58218956523,30504.40457323212,32272.77585283978,32908.69261841298,33232.8021482461
2021-06-25 16:00:00,16.0,32592.0,32888.0,31637.0,31930.0,43362284.478,32261.75,33765.770833333336,623.7857142857143,33174.20840615134,33761.75206516631,36656.58387420037,34377.41803746253,33679.399397107954,33344.29800709663,30296.08073621127,32052.375271643803,32683.949168622006,33005.84525610756
2021-06-25 17:00:00,17.0,31929.0,32218.0,31500.0,31681.0,25906545.1867,31832.0,33727.796875,647.5,32905.76672492107,33682.98667475136,36359.96323195698,34099.24012945189,33406.869771493475,33074.47998139181,30050.928515909654,31793.011328426157,32419.47460583357,32738.765949120007
2021-06-25 18:00:00,18.0,31680.0,32304.0,31491.0,32080.0,24969141.3367,31888.75,33697.1875,672.7857142857143,32702.363379936858,33609.752524761505,36135.20815462636,33888.45946107446,33200.368913641476,32870.03375413726,29865.172036472017,31596.486357426915,32219.077221612668,32536.394900896932
2021-06-25 19:00:00,19.0,32080.0,32501.0,31744.0,32220.0,28803089.2383,32136.25,33676.088541666664,686.5,32589.140703949488,33549.60956456716,36010.10022535855,33771.13026316009,33085.42203446649,32756.23056694248,29761.772332373966,31487.092467584043,32107.52778714235,32423.74684378674
